lq_name,epoch,unit_guid,unit_name,unit_class,start_time,damage_state,parent_unit_guid,parent_unit_name,target_unit_guid,target_unit_name
自动想定机型-图2米3苏4-反辐射,82,ffa45f9c-e928-4f94-9c18-bf496d62922e,RIM-162A #186,RIM-162A,1644552416,1644552442,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,0345d1af-5d31-4489-a675-72419a7b9716,AS-20 Kayak [Kh-35U Star] #157
自动想定机型-图2米3苏4-反辐射,82,e6714d4f-0dac-464a-b5cc-5e85cc1126e2,RIM-162A #187,RIM-162A,1644552431,1644552445,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,5df191dd-b803-49d6-95a8-b7ed085a582f,AS-20 Kayak [Kh-35U Star] #151
自动想定机型-图2米3苏4-反辐射,82,337ec7e4-015f-4b8f-a876-ba7d17936bf3,RIM-162A #188,RIM-162A,1644552440,1644552472,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,bac4bdbb-495e-48bc-9167-7684827e5f7c,AS-20 Kayak [Kh-35U Star] #166
自动想定机型-图2米3苏4-反辐射,82,48374d76-ba3a-4e60-a9ed-cef800a4b47d,RIM-162A #189,RIM-162A,1644552444,1644552476,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,c4f5dd36-9bda-41db-bd50-08548ba38db5,AS-20 Kayak [Kh-35U Star] #165
自动想定机型-图2米3苏4-反辐射,82,197635e2-9c50-464b-90db-1f763eba933d,RIM-162A #190,RIM-162A,1644552449,1644552475,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,fe55b450-7468-4c0e-bf17-93486569af4c,AS-20 Kayak [Kh-35U Star] #160
自动想定机型-图2米3苏4-反辐射,82,2785fa0a-ea5e-4f72-af41-1918455fb210,RIM-162A #191,RIM-162A,1644552455,1644552487,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,a6866efb-8515-4b74-afd4-51535a0e4f83,AS-20 Kayak [Kh-35U Star] #170
自动想定机型-图2米3苏4-反辐射,82,dc834323-e973-445e-a3c4-4e2a1c3e23ca,RIM-162A #192,RIM-162A,1644552458,1644552489,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,d1cea206-8c7b-4a59-808b-e2c087ba7ffa,AS-20 Kayak [Kh-35U Star] #168
自动想定机型-图2米3苏4-反辐射,82,b95a9361-961c-4bf7-8ad6-b7f702c7723b,RIM-162A #193,RIM-162A,1644552474,1644552499,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,bac4bdbb-495e-48bc-9167-7684827e5f7c,AS-20 Kayak [Kh-35U Star] #166
自动想定机型-图2米3苏4-反辐射,82,8eab36b9-be03-48bc-b661-35a8fe3e6876,RIM-162A #194,RIM-162A,1644552478,1644552503,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,c4f5dd36-9bda-41db-bd50-08548ba38db5,AS-20 Kayak [Kh-35U Star] #165
自动想定机型-图2米3苏4-反辐射,82,0291789f-24bd-4539-a57e-955861d72c3b,RIM-162A #195,RIM-162A,1644552501,1644552519,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,bac4bdbb-495e-48bc-9167-7684827e5f7c,AS-20 Kayak [Kh-35U Star] #166
自动想定机型-图2米3苏4-反辐射,82,9ba66b4d-bc7c-4485-b65b-48478735ce1d,AGM-88E型先进反辐射制导导弹 #196,AGM-88E型先进反辐射制导导弹,1644552521,1644552605,0,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,82,5fab2188-cf07-435b-b8e0-f41d302b1637,AGM-88E型先进反辐射制导导弹 #197,AGM-88E型先进反辐射制导导弹,1644552526,1644552660,0,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
lq_name,epoch,unit_guid,unit_name,unit_class,start_time,damage_state,parent_unit_guid,parent_unit_name,target_unit_guid,target_unit_name
自动想定机型-图2米3苏4-反辐射,83,d7d270d9-5715-402e-9a46-1ba18c589ac3,米格-29K #4,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,9e6c6481-ae1e-462b-9fdf-2c0dbefbfbdc,MQ-8C #2,MQ-8C型火力-X无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,f472b7ee-f931-4ad7-bd69-28ead40f3caa,米格-29K #2,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,2786e7ec-6902-4c44-9b57-56513ada72fa,图22* #4,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,b705ae5a-96c6-4d72-88bf-c16c9db5fe7b,MQ-9B #2,MQ-9B型“收割者”无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,8744f161-8754-4b40-9540-da88d6b89513,图22* #7,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,6a9296de-bacd-4144-809d-2594e73d4235,图-22 #2,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,737fd795-8cb7-46ac-88eb-1bd330a7ccb9,图22* #3,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,4ca5e0f3-4e7b-486e-8c0f-58bed7a500e5,图22* #8,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,df50b52d-6990-45b9-8c7d-03150c9e13e0,图22* #9,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,a0bfdb37-d2c4-4cc6-a833-a3820e2c1780,图22* #10,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,d9a9af0d-ebdf-470f-8ba9-2ecff75940dd,导弹1 #2,KGD弹药投射型无人机,1644550410,1644551131,0,,,,
自动想定机型-图2米3苏4-反辐射,83,d11510af-5dc4-4a6e-bced-f1bf70b5e215,图22* #1,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,69e2e3e9-73a1-4405-8b7a-de543fac488b,导弹1 #1,KGD弹药投射型无人机,1644550410,1644551490,0,,,,
自动想定机型-图2米3苏4-反辐射,83,909aa5df-2129-46ec-be53-92e6a74a2746,MQ-8C #1,MQ-8C型火力-X无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,07b15e5e-52c5-449a-9881-b638bcf0dd04,B-1B #1,B-1B型“枪骑兵”轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,7a7586c2-fc20-417b-8891-8483e760d481,MQ-25 #1,MQ-25A型“黄貂鱼”舰载无人攻击机],1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,ac663370-d9e6-47d3-a143-6660c018e30b,图22* #11,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,5467587c-a9d2-4805-91f2-7d6e343d4471,E-2C #1,"E-2C型""鹰眼""2000预警机",1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,F-35C型“闪电II”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2,F/A-18A+ 型“大黄蜂”战斗机,1644550410,1644551854,0,,,,
自动想定机型-图2米3苏4-反辐射,83,771caa6e-00fc-495c-959a-dd633a14d53b,图22* #5,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,c796905d-85cc-4d2f-b24c-186db2e32f84,苏-34 #4,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,02b52b1c-1b47-4bf9-8517-06a2a690a731,苏-34 #3,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,4e4860cd-3c50-4e7c-bce9-15c71905e24d,A-50U #1,A-50U型预警机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,42f60fd1-226c-457e-ae66-48b9ed980136,B-2A #1,B-2A型“幽灵”隐形轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,427ec7f8-1fac-487b-bc6f-f56778cb2dae,B-52H #1,"B-52H型""同温层堡垒""轰炸机",1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,米格-29KUB “支点D”战斗机,1644550410,1644551230,0,,,,
自动想定机型-图2米3苏4-反辐射,83,938e5016-6e7e-49c7-b4b8-22ff8356caa8,护航UAV #2,KGD弹药投射型无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,db248fec-f30f-4fbf-8608-4e21b6acfba3,苏-34 #2,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,cc3a66c0-0959-4c82-8aab-9efa9955933b,ea-18 #1,EA-18G 咆哮者,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,F-35C型“闪电II”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,b0eb9e6d-6ab7-4ed4-a2db-30e3f7e1f3e7,伊尔-22  #1,伊尔-22PP型“伐木人”电子情报收集,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,F/A-18A+ 型“大黄蜂”战斗机,1644550410,1644551613,0,,,,
自动想定机型-图2米3苏4-反辐射,83,88f83b76-c455-441d-907a-c3d0399d6393,苏-34 #1,苏-34“鸭嘴兽”攻击机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,b60f47a2-7913-4f5a-b039-8bbe29000f01,MQ-9B #1,MQ-9B型“收割者”无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,9e94718f-bd3a-4fbb-8217-6326cb87c895,RQ-4B #1,RQ-4B型”全球鹰“无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,8993e023-89ae-49a1-b134-14e50a19eb04,米格-29-2 #3,米格-29KUB “支点D”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,米格-29K型“支点-D”舰载战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,dd3c8886-162f-4c11-87d1-79e5277ccc45,图22* #2,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3,F/A-18A+ 型“大黄蜂”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,米格-29KUB “支点D”战斗机,1644550410,1644551392,0,,,,
自动想定机型-图2米3苏4-反辐射,83,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1,F/A-18A+ 型“大黄蜂”战斗机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,3ffff5c6-5fb9-48a2-a573-f247825a2937,RQ-21 #1,RQ-21A型“黑杰克”Blk II无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,2f8bf73f-8d4f-4793-b3cd-6849485cafd7,图22* #6,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,d0434bdd-b1cb-42f6-9bdc-1e5672f38d95,护航UAV #1,KGD弹药投射型无人机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,2571e7ab-cfca-4147-904f-111c74c771c4,图-22 #1,图-22M-3M型“逆火”C轰炸机,1644550410,,0,,,,
自动想定机型-图2米3苏4-反辐射,83,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,DDG 51 Arleigh Burke [Arleigh Burke Flight I],1644550410,,100,,,,
自动想定机型-图2米3苏4-反辐射,83,c5af55d7-c950-4bef-891a-bcb566868ea8,AS-4 Kitchen D [Kh-32] #130,AS-4 Kitchen D [Kh-32],1644551001,1644551324,0,6a9296de-bacd-4144-809d-2594e73d4235,图-22 #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,18a96709-0249-4247-89c7-0b5c08478403,AS-4 Kitchen D [Kh-32] #129,AS-4 Kitchen D [Kh-32],1644551001,1644551326,0,2571e7ab-cfca-4147-904f-111c74c771c4,图-22 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,057c4d24-427a-4951-b8d9-2ecf056dfeae,AIM-120D型先进中程空空导弹 P3I.4 #131,AIM-120D型先进中程空空导弹 P3I.4,1644551044,1644551131,0,bcecab0a-6941-4db0-8fb9-49ae9a8a6549,F-35C #1,d9a9af0d-ebdf-470f-8ba9-2ecff75940dd,导弹1 #2
自动想定机型-图2米3苏4-反辐射,83,693ec10e-f841-4a4f-b1a6-c0e229aac040,AIM-120D型先进中程空空导弹 P3I.4 #132,AIM-120D型先进中程空空导弹 P3I.4,1644551132,1644551226,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,83,c10c0708-9f58-491e-a310-3c5613426f6c,AIM-120D型先进中程空空导弹 P3I.4 #133,AIM-120D型先进中程空空导弹 P3I.4,1644551137,1644551243,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,83,45fb69b2-aa0a-45f8-bf9e-03bfec95f9f8,AIM-120D型先进中程空空导弹 P3I.4 #134,AIM-120D型先进中程空空导弹 P3I.4,1644551143,1644551249,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2
自动想定机型-图2米3苏4-反辐射,83,d885c0e2-d2eb-4ac3-9887-16bbf92a942a,AIM-120D型先进中程空空导弹 P3I.4 #135,AIM-120D型先进中程空空导弹 P3I.4,1644551148,1644551230,0,8d0b164a-e4c1-4bc0-9eb1-847249f14b56,F-35C #2,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2
自动想定机型-图2米3苏4-反辐射,83,54d447e5-dd79-4d6f-bb79-00a94ad7c006,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #136,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551158,1644551279,0,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1
自动想定机型-图2米3苏4-反辐射,83,287767da-38c9-452d-94a1-0eb73d715413,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #137,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551160,1644551279,0,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,83,05ae2ca3-f401-47bd-9ac4-158011ccc647,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #138,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551163,1644551282,0,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1
自动想定机型-图2米3苏4-反辐射,83,74da8da6-28db-4e50-a476-079921291f64,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #139,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551165,1644551282,0,5d8c032f-f77f-42d1-83ea-d0e4f564c55e,米格-29-2 #2,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,83,4c0de0f7-18a8-4c83-a2fb-5ddebc694f74,AIM-120C-5型先进中程空空导弹 P3I.2 #140,AIM-120C-5型先进中程空空导弹 P3I.2,1644551285,1644551388,0,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,83,68d60ed8-3ffc-48b3-b9d6-a379c9ce5c57,AIM-120C-5型先进中程空空导弹 P3I.2 #141,AIM-120C-5型先进中程空空导弹 P3I.2,1644551290,1644551392,0,197e92d6-9cf2-4a59-995a-7bfb62637ebe,F/A-18 #1,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1
自动想定机型-图2米3苏4-反辐射,83,5e1c8d68-00dc-4b03-bfe8-40eeab51146d,RIM-162A #142,RIM-162A,1644551294,1644551326,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,18a96709-0249-4247-89c7-0b5c08478403,AS-4 Kitchen D [Kh-32] #129
自动想定机型-图2米3苏4-反辐射,83,04f3036b-931f-43b4-8f3d-d1cb5eedf156,RIM-162A #143,RIM-162A,1644551296,1644551348,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,18a96709-0249-4247-89c7-0b5c08478403,AS-4 Kitchen D [Kh-32] #129
自动想定机型-图2米3苏4-反辐射,83,593de315-38e9-437d-89c5-f403d026f4cf,RIM-162A #144,RIM-162A,1644551297,1644551323,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,c5af55d7-c950-4bef-891a-bcb566868ea8,AS-4 Kitchen D [Kh-32] #130
自动想定机型-图2米3苏4-反辐射,83,5a438e7c-0d7c-4fbe-9b2e-2523abd24e00,RIM-162A #145,RIM-162A,1644551299,1644551324,0,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1,c5af55d7-c950-4bef-891a-bcb566868ea8,AS-4 Kitchen D [Kh-32] #130
自动想定机型-图2米3苏4-反辐射,83,18fdce95-895d-46f8-b479-b8dbe6161adf,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #146,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551312,1644551413,0,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,83,a82e48fb-3c6a-4bb5-b516-f4f4ef6af6a4,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #147,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551317,1644551405,0,c9c8a95b-7905-44b0-8a80-9cc6c3c46cd8,米格-29-2 #1,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,83,b73ae119-d6f5-4086-b308-3dad86fa72e5,AIM-120C-5型先进中程空空导弹 P3I.2 #148,AIM-120C-5型先进中程空空导弹 P3I.2,1644551339,1644551430,0,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3
自动想定机型-图2米3苏4-反辐射,83,c06902b7-e9e6-47bb-968f-53fcf9ae48b9,AIM-120C-5型先进中程空空导弹 P3I.2 #149,AIM-120C-5型先进中程空空导弹 P3I.2,1644551344,1644551438,0,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3
自动想定机型-图2米3苏4-反辐射,83,bf3318f4-efbf-42ff-adc6-ead30d9b159b,AIM-120C-5型先进中程空空导弹 P3I.2 #150,AIM-120C-5型先进中程空空导弹 P3I.2,1644551403,1644551490,0,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2,69e2e3e9-73a1-4405-8b7a-de543fac488b,导弹1 #1
自动想定机型-图2米3苏4-反辐射,83,1b140567-28a3-4f9c-a142-5b44808833ee,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #151,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551407,1644551502,0,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,b7bda9c0-415f-420f-ad32-a676c136dc0c,F/A-18 #3
自动想定机型-图2米3苏4-反辐射,83,2e1b8715-c86f-4392-bc7b-45481600f391,AIM-120C-5型先进中程空空导弹 P3I.2 #152,AIM-120C-5型先进中程空空导弹 P3I.2,1644551481,1644551588,0,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3
自动想定机型-图2米3苏4-反辐射,83,76ad5c3d-05da-4d3e-98a8-c0deab6f8cca,AIM-120C-5型先进中程空空导弹 P3I.2 #153,AIM-120C-5型先进中程空空导弹 P3I.2,1644551486,1644551592,0,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3
自动想定机型-图2米3苏4-反辐射,83,a361b178-00fe-4b0f-ad90-71166c2542e0,AS-20 Kayak [Kh-35U Star] #154,AS-20 Kayak [Kh-35U Star],1644551508,1644552460,0,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,46e05d76-758e-43e3-817b-4dbd48c5ccaf,AS-20 Kayak [Kh-35U Star] #155,AS-20 Kayak [Kh-35U Star],1644551513,1644552413,0,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,0881745a-2941-45e6-a7f8-5c8e0b6c12e8,AS-20 Kayak [Kh-35U Star] #156,AS-20 Kayak [Kh-35U Star],1644551517,1644551828,0,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,73952b6d-e819-4e17-a73d-000569717634,AS-20 Kayak [Kh-35U Star] #157,AS-20 Kayak [Kh-35U Star],1644551522,1644551829,0,b75e894f-f62e-4b3e-aa0e-5a15510a01d6,米格-29K #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,191f839f-aee7-4e5d-9611-4d9064111d28,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12] #158,R-77-1型“蝰蛇”空空导弹[RVV-SD，北约代号：AA-12],1644551523,1644551613,0,a91dea35-f0cd-4ddc-a60d-51196dd2c89c,米格-29K #3,8af30eb1-7423-4552-b484-7797099e137b,F/A-18 #4
自动想定机型-图2米3苏4-反辐射,83,2059e80f-8861-47b1-acb7-9e79d5f17f3a,AS-20 Kayak [Kh-35U Star] #159,AS-20 Kayak [Kh-35U Star],1644551534,1644552411,0,02b52b1c-1b47-4bf9-8517-06a2a690a731,苏-34 #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,80dc6f2c-fa0c-404b-b2ff-3dd3c7cf9692,AS-20 Kayak [Kh-35U Star] #160,AS-20 Kayak [Kh-35U Star],1644551539,1644552438,0,02b52b1c-1b47-4bf9-8517-06a2a690a731,苏-34 #3,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,51f7ab71-4b9b-4382-b06b-f3ffd6a496e2,AS-20 Kayak [Kh-35U Star] #161,AS-20 Kayak [Kh-35U Star],1644551546,1644552435,0,c796905d-85cc-4d2f-b24c-186db2e32f84,苏-34 #4,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,b7f5a516-d1e1-4be1-a550-a17d8c49fd99,AS-20 Kayak [Kh-35U Star] #163,AS-20 Kayak [Kh-35U Star],1644551551,1644552438,0,c796905d-85cc-4d2f-b24c-186db2e32f84,苏-34 #4,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,b877fdd0-e419-4446-8975-98296076d2c7,AS-20 Kayak [Kh-35U Star] #162,AS-20 Kayak [Kh-35U Star],1644551551,1644552440,0,f472b7ee-f931-4ad7-bd69-28ead40f3caa,米格-29K #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,fdbbdc16-ecc3-4059-a188-0b95d6e42300,AS-20 Kayak [Kh-35U Star] #164,AS-20 Kayak [Kh-35U Star],1644551556,1644552485,0,f472b7ee-f931-4ad7-bd69-28ead40f3caa,米格-29K #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,9c262a9e-c72a-47d3-af17-592eb226cf32,AS-20 Kayak [Kh-35U Star] #165,AS-20 Kayak [Kh-35U Star],1644551600,1644552562,0,db248fec-f30f-4fbf-8608-4e21b6acfba3,苏-34 #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,a46712de-4ff2-4a1d-9f8e-34be8a3b170d,AS-20 Kayak [Kh-35U Star] #166,AS-20 Kayak [Kh-35U Star],1644551604,1644552468,0,88f83b76-c455-441d-907a-c3d0399d6393,苏-34 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,13ca9ac4-dffc-412e-8ed2-b8cfa2163b1c,AS-20 Kayak [Kh-35U Star] #167,AS-20 Kayak [Kh-35U Star],1644551605,1644552566,0,db248fec-f30f-4fbf-8608-4e21b6acfba3,苏-34 #2,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,aca12e37-252c-4516-a46c-c240777943ae,AS-20 Kayak [Kh-35U Star] #168,AS-20 Kayak [Kh-35U Star],1644551609,1644552466,0,88f83b76-c455-441d-907a-c3d0399d6393,苏-34 #1,df6c9f0e-5ea6-4c50-8af5-fc00531caca4,DDG 1
自动想定机型-图2米3苏4-反辐射,83,737a79cb-e0fc-4efd-8a2f-fb40dedc12a6,AIM-120C-5型先进中程空空导弹 P3I.2 #169,AIM-120C-5型先进中程空空导弹 P3I.2,1644551766,1644551802,0,b6ab7a14-feb4-4055-b522-2ae09f08d172,F/A-18 #2,73952b6d-e819-4e17-a73d-000569717634,AS-20 Kayak [Kh-35U Star] #157
